Generation,Avg. fitness,Best fitness,Peak fitness,Hp contacts,Overlaps,Mutation rate
506,8.048988966662906,30.0,32.0,30,0,2692
507,7.962691788075166,30.0,32.0,30,0,2728
508,7.9431665612616404,30.0,32.0,30,0,2745
509,7.904599521259932,30.0,32.0,30,0,2761
510,7.775473232347294,30.0,32.0,30,0,2757
511,7.842948341259856,29.0,32.0,29,0,2739
512,7.864205624769464,29.0,32.0,29,0,2738
513,7.695499296691116,28.0,32.0,28,0,2747
514,7.760348858736719,30.0,32.0,30,0,2753
515,7.8096530589008655,28.0,32.0,28,0,2751
516,8.183146454065474,30.0,32.0,30,0,2745
517,8.230199898858888,28.0,32.0,28,0,2761
518,7.975908275036603,28.0,32.0,28,0,2753
519,8.254932894680561,28.0,32.0,28,0,2750
520,8.026456636850755,29.0,32.0,29,0,2786
521,7.819964504909889,29.0,32.0,29,0,2796
522,8.006565919022142,29.0,32.0,29,0,2813
523,8.14309595859677,29.0,32.0,29,0,2770
524,7.965507580058188,30.0,32.0,30,0,2725
525,8.02704873635526,30.0,32.0,30,0,2694
526,8.379977576218579,30.0,32.0,30,0,2695
527,8.151035585986296,30.0,32.0,30,0,2682
528,8.381021343745479,31.0,32.0,31,0,2659
529,8.61807146400841,31.0,32.0,31,0,2662
530,8.324757219013355,31.0,32.0,31,0,2690
531,8.240129818440973,31.0,32.0,31,0,2701
532,8.118129236693653,31.0,32.0,31,0,2738
533,8.054727003268745,31.0,32.0,31,0,2818
534,7.9925305812456235,30.0,32.0,30,0,2839
535,7.976526186183128,30.0,32.0,30,0,2844
536,7.942818698011738,30.0,32.0,30,0,2833
537,7.819994046070452,30.0,32.0,30,0,2856
538,8.06228776530086,30.0,32.0,30,0,2854
539,7.874808396285849,30.0,32.0,30,0,2849
540,7.836322138425345,30.0,32.0,30,0,2862
541,7.675049203052983,30.0,32.0,30,0,2861
542,7.776026918407976,30.0,32.0,30,0,2815
543,7.691643990636484,30.0,32.0,30,0,2764
544,7.3489958824081025,30.0,32.0,30,0,2741
545,7.757744244447933,30.0,32.0,30,0,2745
546,7.843826061282571,28.0,32.0,28,0,2729
547,8.008734290966899,30.0,32.0,30,0,2733
548,7.7672679793710815,27.0,32.0,27,0,2741
549,7.941964575615193,27.0,32.0,27,0,2707
550,7.710000754422711,27.0,32.0,27,0,2670
551,7.991596596264953,29.0,32.0,29,0,2637
552,8.2632759464336,30.0,32.0,30,0,2609
553,8.383697926466427,31.0,32.0,31,0,2613
554,8.224143009662914,31.0,32.0,31,0,2632
555,8.267449716801536,31.0,32.0,31,0,2649
556,8.31028877020971,30.0,32.0,30,0,2655
557,8.40056625201594,29.0,32.0,29,0,2681
558,8.43826673648301,31.0,32.0,31,0,2679
559,8.350289198855112,31.0,32.0,31,0,2665
560,7.9306048045373645,31.0,32.0,31,0,2677
561,8.583111131956217,31.0,32.0,31,0,2650
562,8.655708138589347,31.0,32.0,31,0,2639
563,8.564672570891531,31.0,32.0,31,0,2675
564,8.272087674313575,29.0,32.0,29,0,2665
565,8.158047109086704,28.0,32.0,28,0,2653
566,8.198889108787013,28.0,32.0,28,0,2692
567,8.532232019960224,30.0,32.0,30,0,2697
568,8.452418613315148,30.0,32.0,30,0,2725
569,8.267383871923483,30.0,32.0,30,0,2739
570,8.054953858576676,30.0,32.0,30,0,2751
571,8.457160753958368,30.0,32.0,30,0,2754
572,8.287993179912862,30.0,32.0,30,0,2789
573,7.9702725473954565,31.0,32.0,31,0,2800
574,7.94251739290822,30.0,32.0,30,0,2800
575,7.720537723527989,28.0,32.0,28,0,2771
576,7.864762469962119,30.0,32.0,30,0,2734
577,8.224978410671278,30.0,32.0,30,0,2741
578,7.791274403845138,29.0,32.0,29,0,2692
579,7.870056840125801,29.0,32.0,29,0,2731
580,7.994708686370479,29.0,32.0,29,0,2686
581,8.024935153754774,29.0,32.0,29,0,2659
582,7.990470859185919,29.0,32.0,29,0,2644
583,7.908161121908686,29.0,32.0,29,0,2611
584,8.046532060769536,29.0,32.0,29,0,2644
585,7.845832541849505,28.0,32.0,28,0,2666
586,7.843956232227503,29.0,32.0,29,0,2656
587,8.170833492862947,29.0,32.0,29,0,2636
588,8.062471453223054,29.0,32.0,29,0,2611
589,8.266180084819977,29.0,32.0,29,0,2585
590,8.149143415841257,28.0,32.0,28,0,2590
591,8.287812760745519,30.0,32.0,30,0,2601
592,8.600004805053157,30.0,32.0,30,0,2611
593,8.117223214236022,30.0,32.0,30,0,2607
594,8.556331244265182,30.0,32.0,30,0,2603
595,8.550565233228916,30.0,32.0,30,0,2612
596,8.704400023969379,30.0,32.0,30,0,2642
597,8.82971403861905,30.0,32.0,30,0,2684
598,8.457561474657643,30.0,32.0,30,0,2717
599,8.968631793923166,30.0,32.0,30,0,2717
600,8.45177433046629,30.0,32.0,30,0,2749
601,8.434512683142808,30.0,32.0,30,0,2803
602,7.858399436405137,30.0,32.0,30,0,2784
603,8.207220619136448,30.0,32.0,30,0,2774
604,8.404381029582764,30.0,32.0,30,0,2750
605,7.9744442194158225,30.0,32.0,30,0,2725
606,7.778696736714787,31.0,32.0,31,0,2750
607,7.952152746888735,31.0,32.0,31,0,2731
608,8.403944441296042,31.0,32.0,31,0,2742
609,8.183644119579581,31.0,32.0,31,0,2780
610,8.069885018541374,30.0,32.0,30,0,2817
611,8.089196972513376,31.0,32.0,31,0,2790
612,8.167418887230912,31.0,32.0,31,0,2757
613,8.540317338639491,31.0,32.0,31,0,2742
614,8.062263072822725,31.0,32.0,31,0,2762
615,8.271951991343986,31.0,32.0,31,0,2766
616,8.053781668661273,31.0,32.0,31,0,2745
617,8.316574212373233,31.0,32.0,31,0,2755
618,8.187517819583151,32.0,32.0,32,0,2748
619,8.318826650780524,30.0,32.0,30,0,2749
620,8.265735839877317,30.0,32.0,30,0,2751
621,8.31578070013429,30.0,32.0,30,0,2742
622,7.938627758867022,29.0,32.0,29,0,2763
623,8.173177926643593,31.0,32.0,31,0,2766
624,8.040969607891078,30.0,32.0,30,0,2744
625,7.6810554649696545,30.0,32.0,30,0,2746
626,7.676188514006078,30.0,32.0,30,0,2778
627,7.707515445090782,30.0,32.0,30,0,2756
628,7.921654127622526,30.0,32.0,30,0,2751
629,8.067201479388915,30.0,32.0,30,0,2757
630,8.159218951116282,30.0,32.0,30,0,2727
631,8.299273942547805,30.0,32.0,30,0,2723
632,7.872807283059084,28.0,32.0,28,0,2762
633,7.939659947817675,28.0,32.0,28,0,2750
634,8.170037539465609,27.0,32.0,27,0,2712
635,8.313883953347787,27.0,32.0,27,0,2698
636,8.403099682050698,30.0,32.0,30,0,2730
637,8.1436676300019,30.0,32.0,30,0,2740
638,8.11225300809372,30.0,32.0,30,0,2754
639,8.495712866563325,30.0,32.0,30,0,2774
640,7.832103106215404,30.0,32.0,30,0,2753
641,8.1904887699433,30.0,32.0,30,0,2775
642,8.198570306355682,30.0,32.0,30,0,2770
643,8.247992967664826,32.0,32.0,32,0,2779
644,8.511403911632584,32.0,32.0,32,0,2744
645,8.33176377277652,31.0,32.0,31,0,2751
646,8.309884515435128,31.0,32.0,31,0,2769
647,8.159355796536934,31.0,32.0,31,0,2763
648,7.970082515490637,31.0,32.0,31,0,2783
649,8.554410162319307,30.0,32.0,30,0,2781
650,7.9574519917126825,30.0,32.0,30,0,2809
651,8.157396221055514,29.0,32.0,29,0,2824
652,8.177510602478286,29.0,32.0,29,0,2813
653,8.055977583861301,30.0,32.0,30,0,2788
654,7.724301615291947,30.0,32.0,30,0,2786
655,8.462039381242235,30.0,32.0,30,0,2754
656,8.254865873391468,31.0,32.0,31,0,2731
657,8.490539075769709,31.0,32.0,31,0,2746
658,8.36966921544683,30.0,32.0,30,0,2782
659,8.055998247899524,30.0,32.0,30,0,2730
660,8.199735725703743,30.0,32.0,30,0,2782
661,8.204161283003272,30.0,32.0,30,0,2772
662,8.133960750736914,30.0,32.0,30,0,2760
663,7.882233654883892,30.0,32.0,30,0,2699
664,7.905360343916384,30.0,32.0,30,0,2653
665,8.255087261349495,30.0,32.0,30,0,2631
666,8.209385377979071,30.0,32.0,30,0,2651
667,8.07090637540544,30.0,32.0,30,0,2662
668,8.075137955128103,30.0,32.0,30,0,2676
669,8.174740018013363,29.0,32.0,29,0,2677
670,8.290971157130535,28.0,32.0,28,0,2677
671,8.539299085372203,29.0,32.0,29,0,2680
672,8.267639649304083,29.0,32.0,29,0,2629
673,8.517449748550064,32.0,32.0,32,0,2590
674,8.329426667163055,31.0,32.0,31,0,2591
675,8.574476228124734,30.0,32.0,30,0,2586
676,8.608239502942729,30.0,32.0,30,0,2616
677,8.840765093927866,30.0,32.0,30,0,2595
678,8.48629520232652,30.0,32.0,30,0,2611
679,8.652225943096159,29.0,32.0,29,0,2619
680,8.356588754852627,29.0,32.0,29,0,2616
681,8.589195619263977,29.0,32.0,29,0,2647
682,8.50163611360905,30.0,32.0,30,0,2592
683,8.728120283667733,30.0,32.0,30,0,2584
684,8.6222081562582,30.0,32.0,30,0,2612
685,8.462583518985012,30.0,32.0,30,0,2682
686,8.132168047708847,30.0,32.0,30,0,2745
687,8.288528041503568,30.0,32.0,30,0,2737
688,8.225140657621022,30.0,32.0,30,0,2713
689,8.701449069578526,30.0,32.0,30,0,2704
690,8.608673840407,30.0,32.0,30,0,2685
691,8.406374156694579,30.0,32.0,30,0,2736
692,8.102731960956433,30.0,32.0,30,0,2703
693,7.788152821563427,30.0,32.0,30,0,2690
694,7.979804065184106,30.0,32.0,30,0,2609
695,8.330377411806563,30.0,32.0,30,0,2585
696,8.480235470360915,29.0,32.0,29,0,2588
697,8.358663037967542,29.0,32.0,29,0,2569
698,8.868524214774194,29.0,32.0,29,0,2557
699,8.57681627802185,29.0,32.0,29,0,2580
700,8.714657166629413,29.0,32.0,29,0,2587
701,8.847539604514061,29.0,32.0,29,0,2583
702,8.967651359782401,29.0,32.0,29,0,2579
703,8.938406485851138,29.0,32.0,29,0,2568
704,9.091402897307773,29.0,32.0,29,0,2575
705,8.928731791938318,29.0,32.0,29,0,2596
706,8.768018026844668,30.0,32.0,30,0,2610
707,8.574213569155823,30.0,32.0,30,0,2609
708,8.421760734945313,30.0,32.0,30,0,2625
709,8.490610337147297,30.0,32.0,30,0,2627
710,8.566505805472717,30.0,32.0,30,0,2588
711,8.756533545302835,29.0,32.0,29,0,2576
712,8.834818303709504,29.0,32.0,29,0,2575
713,8.709052920702886,29.0,32.0,29,0,2578
714,8.824001995874823,32.0,32.0,32,0,2601
715,8.766278048161627,29.0,32.0,29,0,2632
716,8.420626007325106,32.0,32.0,32,0,2667
717,8.446622529162083,29.0,32.0,29,0,2685
718,8.626778364220888,29.0,32.0,29,0,2662
719,8.586287903809765,30.0,32.0,30,0,2645
720,8.666790821119456,30.0,32.0,30,0,2613
721,8.872181212833919,30.0,32.0,30,0,2590
722,8.226662219588656,30.0,32.0,30,0,2642
723,8.59120554732106,30.0,32.0,30,0,2666
724,8.449607070772657,30.0,32.0,30,0,2675
725,8.468914760273254,29.0,32.0,29,0,2663
726,8.537927754355948,29.0,32.0,29,0,2655
727,8.443668078567306,29.0,32.0,29,0,2697
728,8.124510072046297,29.0,32.0,29,0,2697
729,8.562921621746904,29.0,32.0,29,0,2704
730,8.245304332123734,29.0,32.0,29,0,2760
731,8.342669257163783,29.0,32.0,29,0,2758
732,8.023093892401608,30.0,32.0,30,0,2759
733,8.15464151275092,32.0,32.0,32,0,2751
734,8.088033570639958,32.0,32.0,32,0,2741
735,8.512727200108527,32.0,32.0,32,0,2741
736,8.291796888930712,32.0,32.0,32,0,2730
737,8.237731869299523,30.0,32.0,30,0,2770
738,7.82764696366347,30.0,32.0,30,0,2775
739,7.9284685613271,32.0,32.0,32,0,2768
740,8.087286394752807,31.0,32.0,31,0,2742
741,8.115278662046888,30.0,32.0,30,0,2731
742,7.934009896690349,30.0,32.0,30,0,2751
743,8.078524685875811,29.0,32.0,29,0,2769
744,8.020032754524005,29.0,32.0,29,0,2760
745,8.02559128780213,29.0,32.0,29,0,2751
746,8.092364246955942,29.0,32.0,29,0,2721
747,8.169040530550602,30.0,32.0,30,0,2700
748,8.22292081974291,31.0,32.0,31,0,2690
749,8.300146846219715,29.0,32.0,29,0,2696
750,8.351412572408114,29.0,32.0,29,0,2696
751,8.00842402364317,29.0,32.0,29,0,2685
752,8.06124140146065,29.0,32.0,29,0,2701
753,8.16179757864789,29.0,32.0,29,0,2695
754,8.07296216011128,29.0,32.0,29,0,2704
755,7.813177169206583,29.0,32.0,29,0,2730
756,7.933458644482182,29.0,32.0,29,0,2705
757,8.18565549697133,29.0,32.0,29,0,2699
758,8.461512384691716,29.0,32.0,29,0,2707
759,7.8916616907856945,30.0,32.0,30,0,2716
760,8.068992298085464,30.0,32.0,30,0,2686
761,8.113379851973827,30.0,32.0,30,0,2692
762,8.204542521202816,30.0,32.0,30,0,2673
763,8.353665353020626,30.0,32.0,30,0,2653
764,8.51077069390637,30.0,32.0,30,0,2630
765,8.571737508939265,29.0,32.0,29,0,2635
766,8.522941666036282,29.0,32.0,29,0,2652
767,8.29089162357414,29.0,32.0,29,0,2667
768,8.489246579019357,29.0,32.0,29,0,2686
769,8.17119805293744,29.0,32.0,29,0,2686
770,8.264589198752814,30.0,32.0,30,0,2659
771,8.308847483751778,31.0,32.0,31,0,2633
772,8.308279388594,31.0,32.0,31,0,2653
773,8.208380023212737,31.0,32.0,31,0,2671
774,8.287452330082846,31.0,32.0,31,0,2665
775,7.97247333400796,31.0,32.0,31,0,2659
776,8.189430357638162,31.0,32.0,31,0,2667
777,8.174762022704128,31.0,32.0,31,0,2649
778,8.219588868897024,30.0,32.0,30,0,2662
779,7.962848953062836,32.0,32.0,32,0,2630
780,8.205078619429838,29.0,32.0,29,0,2624
781,8.260786353269683,31.0,32.0,31,0,2606
782,8.262217030236501,31.0,32.0,31,0,2630
783,8.221742628591379,29.0,32.0,29,0,2605
784,8.18612740249009,29.0,32.0,29,0,2623
785,8.257686695086722,32.0,32.0,32,0,2613
786,8.46467924086815,31.0,32.0,31,0,2637
787,8.145254110975825,30.0,32.0,30,0,2642
788,8.031600031177856,29.0,32.0,29,0,2647
789,8.283468284353978,30.0,32.0,30,0,2640
790,8.332478367436298,31.0,32.0,31,0,2651
791,8.03073154012881,29.0,32.0,29,0,2691
792,8.016652091390068,30.0,32.0,30,0,2681
793,8.193065755097242,28.0,32.0,28,0,2647
794,8.248436860083723,29.0,32.0,29,0,2625
795,8.155861262861329,29.0,32.0,29,0,2605
796,8.09316483107028,30.0,32.0,30,0,2636
797,8.353910394868898,30.0,32.0,30,0,2630
798,8.246695509584201,30.0,32.0,30,0,2627
799,8.405644861962685,29.0,32.0,29,0,2622
800,8.318268507940529,29.0,32.0,29,0,2639
801,8.198967345773738,30.0,32.0,30,0,2644
802,8.388666628843877,30.0,32.0,30,0,2650
803,7.859346331264652,29.0,32.0,29,0,2655
804,8.067269372425498,30.0,32.0,30,0,2639
805,8.265996798231672,30.0,32.0,30,0,2592
806,8.710675054354375,30.0,32.0,30,0,2579
807,8.469717003636916,30.0,32.0,30,0,2589
808,8.480411220367973,31.0,32.0,31,0,2604
809,8.294894150731597,30.0,32.0,30,0,2623
810,8.535558814142874,30.0,32.0,30,0,2602
811,8.438120198146931,30.0,32.0,30,0,2619
812,8.444956613284697,30.0,32.0,30,0,2612
813,8.2966479089259,30.0,32.0,30,0,2650
814,8.006414154653815,30.0,32.0,30,0,2619
815,8.170589310158327,30.0,32.0,30,0,2619
816,8.17961606607225,31.0,32.0,31,0,2676
817,7.932341067740152,30.0,32.0,30,0,2667
818,7.8612927066469975,30.0,32.0,30,0,2706
819,8.060867153007392,30.0,32.0,30,0,2691
820,7.871685802866101,30.0,32.0,30,0,2690
821,8.142616892505464,30.0,32.0,30,0,2740
822,7.648513148554784,30.0,32.0,30,0,2791
823,7.861994929748525,30.0,32.0,30,0,2781
824,7.917837228229982,30.0,32.0,30,0,2774
825,7.535740996920609,30.0,32.0,30,0,2805
826,7.662285505122463,30.0,32.0,30,0,2818
827,7.615638112266648,29.0,32.0,29,0,2807
828,8.000578226566194,29.0,32.0,29,0,2840
829,7.798762206346398,29.0,32.0,29,0,2836
830,7.673688135282034,30.0,32.0,30,0,2837
831,7.7285690739401804,30.0,32.0,30,0,2826
832,7.403480391980757,30.0,32.0,30,0,2791
833,7.360396912653276,30.0,32.0,30,0,2822
834,7.274954876970568,32.0,32.0,32,0,2798
835,7.909907589947494,28.0,32.0,28,0,2743
836,7.862207628470493,28.0,32.0,28,0,2729
837,7.71644035874529,28.0,32.0,28,0,2713
838,8.22738821203146,28.0,32.0,28,0,2685
839,8.08236227432997,30.0,32.0,30,0,2657
840,8.346531431944724,28.0,32.0,28,0,2628
841,8.530062591114445,28.0,32.0,28,0,2646
842,8.1134071892893,29.0,32.0,29,0,2651
843,8.443440996431065,30.0,32.0,30,0,2667
844,8.33649584123143,30.0,32.0,30,0,2666
845,8.035617501916414,30.0,32.0,30,0,2650
846,7.596239886705691,30.0,32.0,30,0,2653
847,7.767219379770461,30.0,32.0,30,0,2649
848,7.731949267363122,29.0,32.0,29,0,2591
849,8.126367052222301,28.0,32.0,28,0,2548
850,8.061316620730489,30.0,32.0,30,0,2570
851,8.113721747020668,28.0,32.0,28,0,2611
852,7.923315761082201,28.0,32.0,28,0,2621
853,8.466269160690779,29.0,32.0,29,0,2610
854,8.264569744748382,30.0,32.0,30,0,2618
855,7.875423697313744,30.0,32.0,30,0,2604
856,8.251356819118925,28.0,32.0,28,0,2622
857,7.899819769396108,28.0,32.0,28,0,2574
858,8.457844098731268,29.0,32.0,29,0,2568
859,8.539032637256993,28.0,32.0,28,0,2557
860,8.625585350751619,28.0,32.0,28,0,2609
861,8.397293009330195,28.0,32.0,28,0,2647
862,7.84586480396407,30.0,32.0,30,0,2663
863,7.998206613863088,30.0,32.0,30,0,2683
864,8.005686707388433,29.0,32.0,29,0,2683
865,8.499543212798333,29.0,32.0,29,0,2707
866,7.978615051320306,29.0,32.0,29,0,2698
867,8.142500771430129,29.0,32.0,29,0,2732
868,7.999504818333239,28.0,32.0,28,0,2678
869,7.977264756994702,28.0,32.0,28,0,2667
870,8.064749907116145,28.0,32.0,28,0,2693
871,8.383425382258137,28.0,32.0,28,0,2661
872,8.27196518380485,28.0,32.0,28,0,2657
873,8.07690084562361,28.0,32.0,28,0,2659
874,8.34093995548973,28.0,32.0,28,0,2644
875,8.458446631575791,28.0,32.0,28,0,2635
876,8.144652594337142,28.0,32.0,28,0,2645
877,8.224793681125506,28.0,32.0,28,0,2688
878,8.258592009195318,29.0,32.0,29,0,2704
879,8.339187231647808,30.0,32.0,30,0,2673
880,8.385994881285988,30.0,32.0,30,0,2666
881,8.953832787107045,30.0,32.0,30,0,2649
882,8.518633092403276,29.0,32.0,29,0,2664
883,8.266755062667091,30.0,32.0,30,0,2656
884,8.398700526112606,30.0,32.0,30,0,2644
885,8.309653461018124,30.0,32.0,30,0,2627
886,8.552578659534031,30.0,32.0,30,0,2614
887,8.6445042226715,30.0,32.0,30,0,2599
888,8.51164823706291,30.0,32.0,30,0,2606
889,8.132098601051649,30.0,32.0,30,0,2641
890,8.259022009923628,30.0,32.0,30,0,2628
891,8.450850681113527,30.0,32.0,30,0,2650
892,7.874092471281518,30.0,32.0,30,0,2636
893,7.552784378657011,29.0,32.0,29,0,2649
894,8.034885455050848,29.0,32.0,29,0,2607
895,8.448317650257147,31.0,32.0,31,0,2559
896,8.901218505532947,31.0,32.0,31,0,2548
897,8.554629786433399,31.0,32.0,31,0,2590
898,8.210900888104073,31.0,32.0,31,0,2651
899,8.437636438186397,31.0,32.0,31,0,2689
900,8.085543393026002,31.0,32.0,31,0,2701
901,8.281132824596867,31.0,32.0,31,0,2758
902,8.120669945006968,29.0,32.0,29,0,2737
903,8.245403914687502,29.0,32.0,29,0,2725
904,8.316654926189285,29.0,32.0,29,0,2706
905,8.065341736217313,29.0,32.0,29,0,2731
906,7.7429168605502605,29.0,32.0,29,0,2757
907,7.9447665016132785,29.0,32.0,29,0,2781
908,7.908102961499299,29.0,32.0,29,0,2770
909,7.876958909803706,29.0,32.0,29,0,2820
910,7.911329341591084,29.0,32.0,29,0,2795
911,7.74988433014118,29.0,32.0,29,0,2776
912,7.75099200801192,29.0,32.0,29,0,2755
913,8.054395885637398,29.0,32.0,29,0,2715
914,8.104713751989019,27.0,32.0,27,0,2694
915,8.034617062102951,29.0,32.0,29,0,2662
916,7.682513444637208,29.0,32.0,29,0,2664
917,8.137916706566058,29.0,32.0,29,0,2631
918,8.10663913089908,29.0,32.0,29,0,2625
919,8.183643040939954,28.0,32.0,28,0,2660
920,8.635783848087664,28.0,32.0,28,0,2688
921,8.480268925589325,29.0,32.0,29,0,2681
922,7.946839410670094,31.0,32.0,31,0,2687
923,8.392192169547814,31.0,32.0,31,0,2657
924,8.339396305490965,31.0,32.0,31,0,2625
925,8.140095934544837,29.0,32.0,29,0,2619
926,8.271963162222159,29.0,32.0,29,0,2607
927,8.660963545756193,29.0,32.0,29,0,2614
928,8.672815271264842,31.0,32.0,31,0,2593
929,8.456739256116158,29.0,32.0,29,0,2600
930,8.931196712645438,29.0,32.0,29,0,2613
931,8.354204856980429,29.0,32.0,29,0,2592
932,8.881139865492562,29.0,32.0,29,0,2568
933,8.29621640982783,29.0,32.0,29,0,2595
934,8.421890884669542,29.0,32.0,29,0,2642
935,8.655288205416449,29.0,32.0,29,0,2660
936,8.57717890557731,29.0,32.0,29,0,2665
937,8.507220525334203,29.0,32.0,29,0,2692
938,8.048001403182868,29.0,32.0,29,0,2682
939,8.567561005949317,29.0,32.0,29,0,2683
940,8.405743260288222,29.0,32.0,29,0,2650
941,8.368116439882765,29.0,32.0,29,0,2641
942,8.319333732652192,29.0,32.0,29,0,2635
943,8.173056832217515,29.0,32.0,29,0,2622
944,8.320494281506562,29.0,32.0,29,0,2606
945,8.383950177594087,29.0,32.0,29,0,2584
946,8.480726929672986,29.0,32.0,29,0,2593
947,8.452827008705631,30.0,32.0,30,0,2608
948,8.084581199040294,30.0,32.0,30,0,2654
949,8.160760967014038,30.0,32.0,30,0,2650
950,8.085640400434334,30.0,32.0,30,0,2638
951,8.411691433394202,30.0,32.0,30,0,2634
952,8.30184580597352,30.0,32.0,30,0,2670
953,8.64572887222626,30.0,32.0,30,0,2666
954,8.493636265165442,30.0,32.0,30,0,2679
955,8.17951274102621,30.0,32.0,30,0,2701
956,8.81090355811729,30.0,32.0,30,0,2691
957,8.311630635416451,30.0,32.0,30,0,2707
958,8.37021065883347,30.0,32.0,30,0,2705
959,8.351840575201397,30.0,32.0,30,0,2723
960,8.253210227260988,30.0,32.0,30,0,2711
961,8.257960246807436,30.0,32.0,30,0,2729
962,7.62019670802124,30.0,32.0,30,0,2712
963,7.929020776137275,29.0,32.0,29,0,2706
964,8.00367948010532,30.0,32.0,30,0,2700
965,8.179638889937397,30.0,32.0,30,0,2694
966,8.01567154894293,29.0,32.0,29,0,2725
967,8.203433582054796,29.0,32.0,29,0,2715
968,8.437142432915543,30.0,32.0,30,0,2708
969,8.488288028657276,31.0,32.0,31,0,2687
970,8.163222649194712,31.0,32.0,31,0,2700
971,7.9127990432323205,30.0,32.0,30,0,2720
972,7.848853732231374,30.0,32.0,30,0,2717
973,7.93135564807118,30.0,32.0,30,0,2713
974,8.174807539871228,31.0,32.0,31,0,2765
975,8.040975001655143,30.0,32.0,30,0,2744
976,7.921526339740016,30.0,32.0,30,0,2758
977,7.889840360697907,30.0,32.0,30,0,2736
978,8.28295159886068,30.0,32.0,30,0,2749
979,7.959647618354913,29.0,32.0,29,0,2737
980,7.888267835298604,30.0,32.0,30,0,2744
981,7.764296409742274,29.0,32.0,29,0,2759
982,7.962886731210193,29.0,32.0,29,0,2736
983,8.083992523921584,32.0,32.0,32,0,2707
984,7.947616644146579,32.0,32.0,32,0,2695
985,8.04250955876996,32.0,32.0,32,0,2647
986,7.958479628297043,32.0,32.0,32,0,2611
987,8.189105841948003,32.0,32.0,32,0,2586
988,8.176220079164244,32.0,32.0,32,0,2644
989,8.24788717966552,30.0,32.0,30,0,2676
990,8.742189679588714,30.0,32.0,30,0,2706
991,8.499937065117765,30.0,32.0,30,0,2685
992,7.879415554538619,31.0,32.0,31,0,2712
993,7.858963698539611,30.0,32.0,30,0,2693
994,7.76678015178636,30.0,32.0,30,0,2675
995,7.871590161069384,31.0,32.0,31,0,2663
996,7.96933957952827,30.0,32.0,30,0,2667
997,7.952232604415616,30.0,32.0,30,0,2660
998,8.034464785539333,30.0,32.0,30,0,2686
999,8.047834759488302,30.0,32.0,30,0,2679
1000,8.189426456386682,30.0,32.0,30,0,2684
1001,7.9830527225500205,30.0,32.0,30,0,2693
1002,8.092820043689025,30.0,32.0,30,0,2694
1003,8.138360848167359,31.0,32.0,31,0,2699
1004,8.144378734877815,30.0,32.0,30,0,2687
1005,8.203417860091605,30.0,32.0,30,0,2674
1006,8.142134978255507,29.0,32.0,29,0,2648
1007,8.210441863867798,30.0,32.0,30,0,2681
1008,8.177312019843361,28.0,32.0,28,0,2661
1009,8.354041182663325,31.0,32.0,31,0,2657
1010,8.50780181212593,29.0,32.0,29,0,2634
1011,8.47893625163309,29.0,32.0,29,0,2645
